Subject,Session,Age,Handedness,Sex,BlockList.Sample,PracList.Sample,SubTrial,Label,Target,Shape,morality,identity,YesNoResp,CorrectAnswer,Targetprac.RESP,Targetprac.ACC,Targetprac.RT,Target.RESP,Target.ACC,Target.RT,,
6201,1,21,right,male,1,,50,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,740,,
6201,1,21,right,male,1,,51,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,344,,
6201,1,21,right,male,1,,52,BadOther.bmp,S.bmp,Normalother,bad,other,No,k,,,,k,1,1066,,
6201,1,21,right,male,1,,53,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,729,,
6201,1,21,right,male,1,,54,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,k,0,293,,
6201,1,21,right,male,1,,55,GoodOther.bmp,C.bmp,Goodself,good,other,No,k,,,,k,1,617,,
6201,1,21,right,male,1,,56,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,1,,57,GoodSelf.bmp,T.bmp,Badother,good,self,No,k,,,,m,0,770,,
6201,1,21,right,male,1,,58,NormalSelf.bmp,S.bmp,Normalother,normal,self,No,k,,,,,0,0,,
6201,1,21,right,male,1,,59,NormalSelf.bmp,P.bmp,Goodother,normal,self,No,k,,,,k,1,745,,
6201,1,21,right,male,1,,60,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,605,,
6201,1,21,right,male,1,,61,NormalSelf.bmp,C.bmp,Goodself,normal,self,No,k,,,,k,1,747,,
6201,1,21,right,male,1,,62,BadSelf.bmp,Tra.bmp,Normalself,bad,self,No,k,,,,k,1,815,,
6201,1,21,right,male,1,,63,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,1,,64,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,799,,
6201,1,21,right,male,1,,65,BadOther.bmp,C.bmp,Goodself,bad,other,No,k,,,,k,1,731,,
6201,1,21,right,male,1,,66,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,336,,
6201,1,21,right,male,1,,67,NormalOther.bmp,T.bmp,Badother,normal,other,No,k,,,,m,0,956,,
6201,1,21,right,male,1,,68,BadOther.bmp,P.bmp,Goodother,bad,other,No,k,,,,k,1,704,,
6201,1,21,right,male,1,,69,BadSelf.bmp,P.bmp,Goodother,bad,self,No,k,,,,k,1,844,,
6201,1,21,right,male,1,,70,NormalOther.bmp,P.bmp,Goodother,normal,other,No,k,,,,k,1,680,,
6201,1,21,right,male,1,,71,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,428,,
6201,1,21,right,male,1,,72,GoodOther.bmp,T.bmp,Badother,good,other,No,k,,,,k,1,848,,
6201,1,21,right,male,1,,73,NormalSelf.bmp,S.bmp,Normalother,normal,self,No,k,,,,k,1,716,,
6201,1,21,right,male,1,,74,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,k,0,969,,
6201,1,21,right,male,1,,75,NormalSelf.bmp,T.bmp,Badother,normal,self,No,k,,,,k,1,813,,
6201,1,21,right,male,1,,76,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,545,,
6201,1,21,right,male,1,,77,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,k,0,869,,
6201,1,21,right,male,1,,78,GoodSelf.bmp,T.bmp,Badother,good,self,No,k,,,,k,1,649,,
6201,1,21,right,male,1,,79,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,k,0,462,,
6201,1,21,right,male,1,,80,GoodOther.bmp,S.bmp,Normalother,good,other,No,k,,,,k,1,618,,
6201,1,21,right,male,1,,81,GoodOther.bmp,D.bmp,Badself,good,other,No,k,,,,k,1,654,,
6201,1,21,right,male,1,,82,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,k,0,914,,
6201,1,21,right,male,1,,83,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,1,,84,BadOther.bmp,Tra.bmp,Normalself,bad,other,No,k,,,,k,1,747,,
6201,1,21,right,male,1,,85,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,694,,
6201,1,21,right,male,1,,86,GoodOther.bmp,C.bmp,Goodself,good,other,No,k,,,,m,0,378,,
6201,1,21,right,male,1,,87,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,678,,
6201,1,21,right,male,1,,88,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,835,,
6201,1,21,right,male,1,,89,GoodSelf.bmp,Tra.bmp,Normalself,good,self,No,k,,,,k,1,383,,
6201,1,21,right,male,1,,90,GoodOther.bmp,Tra.bmp,Normalself,good,other,No,k,,,,k,1,643,,
6201,1,21,right,male,1,,91,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,1047,,
6201,1,21,right,male,1,,92,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,1,,93,BadSelf.bmp,T.bmp,Badother,bad,self,No,k,,,,k,1,880,,
6201,1,21,right,male,1,,94,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,748,,
6201,1,21,right,male,1,,95,GoodSelf.bmp,D.bmp,Badself,good,self,No,k,,,,k,1,360,,
6201,1,21,right,male,1,,96,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,572,,
6201,1,21,right,male,1,,97,NormalOther.bmp,D.bmp,Badself,normal,other,No,k,,,,k,1,705,,
6201,1,21,right,male,1,,98,NormalSelf.bmp,P.bmp,Goodother,normal,self,No,k,,,,k,1,965,,
6201,1,21,right,male,1,,99,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,577,,
6201,1,21,right,male,1,,100,NormalOther.bmp,C.bmp,Goodself,normal,other,No,k,,,,k,1,732,,
6201,1,21,right,male,1,,101,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,k,0,689,,
6201,1,21,right,male,1,,102,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,1037,,
6201,1,21,right,male,1,,103,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,,0,0,,
6201,1,21,right,male,1,,104,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,1,,105,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,458,,
6201,1,21,right,male,1,,106,GoodSelf.bmp,S.bmp,Normalother,good,self,No,k,,,,k,1,462,,
6201,1,21,right,male,1,,107,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,434,,
6201,1,21,right,male,1,,108,NormalOther.bmp,Tra.bmp,Normalself,normal,other,No,k,,,,m,0,558,,
6201,1,21,right,male,1,,109,GoodSelf.bmp,P.bmp,Goodother,good,self,No,k,,,,k,1,610,,
6201,1,21,right,male,1,,110,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,815,,
6201,1,21,right,male,1,,111,BadSelf.bmp,C.bmp,Goodself,bad,self,No,k,,,,k,1,235,,
6201,1,21,right,male,1,,112,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,919,,
6201,1,21,right,male,1,,113,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,619,,
6201,1,21,right,male,1,,114,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,567,,
6201,1,21,right,male,1,,115,BadOther.bmp,D.bmp,Badself,bad,other,No,k,,,,m,0,627,,
6201,1,21,right,male,1,,116,BadOther.bmp,S.bmp,Normalother,bad,other,No,k,,,,,0,0,,
6201,1,21,right,male,1,,117,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,627,,
6201,1,21,right,male,1,,118,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,543,,
6201,1,21,right,male,1,,119,BadSelf.bmp,S.bmp,Normalother,bad,self,No,k,,,,k,1,660,,
6201,1,21,right,male,1,,120,NormalSelf.bmp,D.bmp,Badself,normal,self,No,k,,,,,0,0,,
6201,1,21,right,male,2,,1,BadOther.bmp,P.bmp,Goodother,bad,other,No,k,,,,,0,0,,
6201,1,21,right,male,2,,2,NormalSelf.bmp,P.bmp,Goodother,normal,self,No,k,,,,,0,0,,
6201,1,21,right,male,2,,3,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,2,,4,NormalSelf.bmp,C.bmp,Goodself,normal,self,No,k,,,,,0,0,,
6201,1,21,right,male,2,,5,GoodSelf.bmp,Tra.bmp,Normalself,good,self,No,k,,,,,0,0,,
6201,1,21,right,male,2,,6,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,2,,7,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,2,,8,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,,0,0,,
6201,1,21,right,male,2,,9,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,,0,0,,
6201,1,21,right,male,2,,10,GoodOther.bmp,S.bmp,Normalother,good,other,No,k,,,,,0,0,,
6201,1,21,right,male,2,,11,NormalOther.bmp,P.bmp,Goodother,normal,other,No,k,,,,,0,0,,
6201,1,21,right,male,2,,12,GoodSelf.bmp,T.bmp,Badother,good,self,No,k,,,,,0,0,,
6201,1,21,right,male,2,,13,BadSelf.bmp,P.bmp,Goodother,bad,self,No,k,,,,,0,0,,
6201,1,21,right,male,2,,14,GoodSelf.bmp,S.bmp,Normalother,good,self,No,k,,,,,0,0,,
6201,1,21,right,male,2,,15,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,2,,16,GoodOther.bmp,Tra.bmp,Normalself,good,other,No,k,,,,,0,0,,
6201,1,21,right,male,2,,17,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,k,0,362,,
6201,1,21,right,male,2,,18,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,2,,19,NormalOther.bmp,Tra.bmp,Normalself,normal,other,No,k,,,,m,0,570,,
6201,1,21,right,male,2,,20,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,366,,
6201,1,21,right,male,2,,21,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,k,0,451,,
6201,1,21,right,male,2,,22,GoodOther.bmp,C.bmp,Goodself,good,other,No,k,,,,k,1,879,,
6201,1,21,right,male,2,,23,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,k,0,1035,,
6201,1,21,right,male,2,,24,BadOther.bmp,D.bmp,Badself,bad,other,No,k,,,,m,0,983,,
6201,1,21,right,male,2,,25,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,771,,
6201,1,21,right,male,2,,26,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,2,,27,NormalOther.bmp,T.bmp,Badother,normal,other,No,k,,,,,0,0,,
6201,1,21,right,male,2,,28,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,,0,0,,
6201,1,21,right,male,2,,29,GoodSelf.bmp,P.bmp,Goodother,good,self,No,k,,,,k,1,691,,
6201,1,21,right,male,2,,30,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,360,,
6201,1,21,right,male,2,,31,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,k,0,748,,
6201,1,21,right,male,2,,32,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,504,,
6201,1,21,right,male,2,,33,BadOther.bmp,S.bmp,Normalother,bad,other,No,k,,,,,0,0,,
6201,1,21,right,male,2,,34,NormalSelf.bmp,D.bmp,Badself,normal,self,No,k,,,,k,1,696,,
6201,1,21,right,male,2,,35,GoodOther.bmp,T.bmp,Badother,good,other,No,k,,,,k,1,685,,
6201,1,21,right,male,2,,36,NormalSelf.bmp,S.bmp,Normalother,normal,self,No,k,,,,k,1,537,,
6201,1,21,right,male,2,,37,NormalOther.bmp,D.bmp,Badself,normal,other,No,k,,,,k,1,661,,
6201,1,21,right,male,2,,38,BadSelf.bmp,Tra.bmp,Normalself,bad,self,No,k,,,,k,1,801,,
6201,1,21,right,male,2,,39,GoodSelf.bmp,D.bmp,Badself,good,self,No,k,,,,k,1,630,,
6201,1,21,right,male,2,,40,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,738,,
6201,1,21,right,male,2,,41,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,270,,
6201,1,21,right,male,2,,42,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,969,,
6201,1,21,right,male,2,,43,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,590,,
6201,1,21,right,male,2,,44,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,2,,45,BadSelf.bmp,C.bmp,Goodself,bad,self,No,k,,,,k,1,1070,,
6201,1,21,right,male,2,,46,NormalOther.bmp,C.bmp,Goodself,normal,other,No,k,,,,k,1,850,,
6201,1,21,right,male,2,,47,NormalSelf.bmp,T.bmp,Badother,normal,self,No,k,,,,k,1,878,,
6201,1,21,right,male,2,,48,BadSelf.bmp,T.bmp,Badother,bad,self,No,k,,,,k,1,795,,
6201,1,21,right,male,2,,49,BadOther.bmp,Tra.bmp,Normalself,bad,other,No,k,,,,k,1,727,,
6201,1,21,right,male,2,,50,GoodOther.bmp,D.bmp,Badself,good,other,No,k,,,,k,1,939,,
6201,1,21,right,male,2,,51,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,2,,52,BadOther.bmp,C.bmp,Goodself,bad,other,No,k,,,,k,1,484,,
6201,1,21,right,male,2,,53,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,864,,
6201,1,21,right,male,2,,54,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,372,,
6201,1,21,right,male,2,,55,BadSelf.bmp,S.bmp,Normalother,bad,self,No,k,,,,k,1,624,,
6201,1,21,right,male,2,,56,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,2,,57,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,,0,0,,
6201,1,21,right,male,2,,58,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,,0,0,,
6201,1,21,right,male,2,,59,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,704,,
6201,1,21,right,male,2,,60,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,412,,
6201,1,21,right,male,2,,61,NormalSelf.bmp,P.bmp,Goodother,normal,self,No,k,,,,k,1,601,,
6201,1,21,right,male,2,,62,BadOther.bmp,D.bmp,Badself,bad,other,No,k,,,,k,1,917,,
6201,1,21,right,male,2,,63,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,881,,
6201,1,21,right,male,2,,64,BadSelf.bmp,T.bmp,Badother,bad,self,No,k,,,,k,1,805,,
6201,1,21,right,male,2,,65,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,433,,
6201,1,21,right,male,2,,66,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,870,,
6201,1,21,right,male,2,,67,NormalOther.bmp,Tra.bmp,Normalself,normal,other,No,k,,,,,0,0,,
6201,1,21,right,male,2,,68,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,2,,69,BadOther.bmp,Tra.bmp,Normalself,bad,other,No,k,,,,k,1,874,,
6201,1,21,right,male,2,,70,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,k,0,719,,
6201,1,21,right,male,2,,71,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,314,,
6201,1,21,right,male,2,,72,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,654,,
6201,1,21,right,male,2,,73,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,418,,
6201,1,21,right,male,2,,74,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,383,,
6201,1,21,right,male,2,,75,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,411,,
6201,1,21,right,male,2,,76,BadOther.bmp,S.bmp,Normalother,bad,other,No,k,,,,k,1,871,,
6201,1,21,right,male,2,,77,NormalSelf.bmp,C.bmp,Goodself,normal,self,No,k,,,,k,1,915,,
6201,1,21,right,male,2,,78,GoodOther.bmp,T.bmp,Badother,good,other,No,k,,,,k,1,703,,
6201,1,21,right,male,2,,79,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,780,,
6201,1,21,right,male,2,,80,NormalSelf.bmp,T.bmp,Badother,normal,self,No,k,,,,k,1,584,,
6201,1,21,right,male,2,,81,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,412,,
6201,1,21,right,male,2,,82,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,k,0,512,,
6201,1,21,right,male,2,,83,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,365,,
6201,1,21,right,male,2,,84,GoodSelf.bmp,D.bmp,Badself,good,self,No,k,,,,k,1,513,,
6201,1,21,right,male,2,,85,NormalSelf.bmp,D.bmp,Badself,normal,self,No,k,,,,k,1,741,,
6201,1,21,right,male,2,,86,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,689,,
6201,1,21,right,male,2,,87,NormalOther.bmp,T.bmp,Badother,normal,other,No,k,,,,k,1,508,,
6201,1,21,right,male,2,,88,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,585,,
6201,1,21,right,male,2,,89,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,k,0,437,,
6201,1,21,right,male,2,,90,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,745,,
6201,1,21,right,male,2,,91,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,m,1,885,,
6201,1,21,right,male,2,,92,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,2,,93,GoodOther.bmp,D.bmp,Badself,good,other,No,k,,,,k,1,630,,
6201,1,21,right,male,2,,94,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,354,,
6201,1,21,right,male,2,,95,BadSelf.bmp,C.bmp,Goodself,bad,self,No,k,,,,k,1,798,,
6201,1,21,right,male,2,,96,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,k,0,730,,
6201,1,21,right,male,2,,97,BadSelf.bmp,Tra.bmp,Normalself,bad,self,No,k,,,,k,1,1007,,
6201,1,21,right,male,2,,98,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,995,,
6201,1,21,right,male,2,,99,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,m,1,711,,
6201,1,21,right,male,2,,100,NormalOther.bmp,P.bmp,Goodother,normal,other,No,k,,,,m,0,283,,
6201,1,21,right,male,2,,101,GoodSelf.bmp,T.bmp,Badother,good,self,No,k,,,,k,1,672,,
6201,1,21,right,male,2,,102,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,,0,0,,
6201,1,21,right,male,2,,103,GoodOther.bmp,S.bmp,Normalother,good,other,No,k,,,,k,1,863,,
6201,1,21,right,male,2,,104,BadOther.bmp,C.bmp,Goodself,bad,other,No,k,,,,k,1,915,,
6201,1,21,right,male,2,,105,NormalOther.bmp,C.bmp,Goodself,normal,other,No,k,,,,k,1,792,,
6201,1,21,right,male,2,,106,GoodSelf.bmp,S.bmp,Normalother,good,self,No,k,,,,k,1,604,,
6201,1,21,right,male,2,,107,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,k,0,960,,
6201,1,21,right,male,2,,108,NormalOther.bmp,D.bmp,Badself,normal,other,No,k,,,,k,1,756,,
6201,1,21,right,male,2,,109,BadOther.bmp,P.bmp,Goodother,bad,other,No,k,,,,k,1,840,,
6201,1,21,right,male,2,,110,NormalSelf.bmp,S.bmp,Normalother,normal,self,No,k,,,,k,1,653,,
6201,1,21,right,male,2,,111,GoodSelf.bmp,P.bmp,Goodother,good,self,No,k,,,,k,1,489,,
6201,1,21,right,male,2,,112,BadSelf.bmp,S.bmp,Normalother,bad,self,No,k,,,,k,1,525,,
6201,1,21,right,male,2,,113,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,953,,
6201,1,21,right,male,2,,114,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,446,,
6201,1,21,right,male,2,,115,GoodOther.bmp,Tra.bmp,Normalself,good,other,No,k,,,,k,1,290,,
6201,1,21,right,male,2,,116,GoodSelf.bmp,Tra.bmp,Normalself,good,self,No,k,,,,k,1,534,,
6201,1,21,right,male,2,,117,GoodOther.bmp,C.bmp,Goodself,good,other,No,k,,,,k,1,689,,
6201,1,21,right,male,2,,118,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,k,0,701,,
6201,1,21,right,male,2,,119,BadSelf.bmp,P.bmp,Goodother,bad,self,No,k,,,,,0,0,,
6201,1,21,right,male,2,,120,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,k,0,558,,
6201,1,21,right,male,3,,1,NormalSelf.bmp,C.bmp,Goodself,normal,self,No,k,,,,k,1,860,,
6201,1,21,right,male,3,,2,NormalSelf.bmp,D.bmp,Badself,normal,self,No,k,,,,,0,0,,
6201,1,21,right,male,3,,3,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,3,,4,BadOther.bmp,P.bmp,Goodother,bad,other,No,k,,,,,0,0,,
6201,1,21,right,male,3,,5,NormalOther.bmp,P.bmp,Goodother,normal,other,No,k,,,,,0,0,,
6201,1,21,right,male,3,,6,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,,0,0,,
6201,1,21,right,male,3,,7,NormalOther.bmp,D.bmp,Badself,normal,other,No,k,,,,,0,0,,
6201,1,21,right,male,3,,8,BadSelf.bmp,C.bmp,Goodself,bad,self,No,k,,,,,0,0,,
6201,1,21,right,male,3,,9,GoodSelf.bmp,T.bmp,Badother,good,self,No,k,,,,,0,0,,
6201,1,21,right,male,3,,10,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,,0,0,,
6201,1,21,right,male,3,,11,GoodOther.bmp,C.bmp,Goodself,good,other,No,k,,,,,0,0,,
6201,1,21,right,male,3,,12,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,k,0,825,,
6201,1,21,right,male,3,,13,BadSelf.bmp,P.bmp,Goodother,bad,self,No,k,,,,k,1,709,,
6201,1,21,right,male,3,,14,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,458,,
6201,1,21,right,male,3,,15,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,k,0,790,,
6201,1,21,right,male,3,,16,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,474,,
6201,1,21,right,male,3,,17,GoodSelf.bmp,P.bmp,Goodother,good,self,No,k,,,,k,1,350,,
6201,1,21,right,male,3,,18,NormalOther.bmp,T.bmp,Badother,normal,other,No,k,,,,k,1,938,,
6201,1,21,right,male,3,,19,BadOther.bmp,S.bmp,Normalother,bad,other,No,k,,,,k,1,1047,,
6201,1,21,right,male,3,,20,NormalSelf.bmp,T.bmp,Badother,normal,self,No,k,,,,k,1,619,,
6201,1,21,right,male,3,,21,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,783,,
6201,1,21,right,male,3,,22,GoodSelf.bmp,Tra.bmp,Normalself,good,self,No,k,,,,k,1,627,,
6201,1,21,right,male,3,,23,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,k,0,711,,
6201,1,21,right,male,3,,24,GoodOther.bmp,Tra.bmp,Normalself,good,other,No,k,,,,,0,0,,
6201,1,21,right,male,3,,25,NormalOther.bmp,S.bmp,Normalother,normal,other,Yes,m,,,,k,0,303,,
6201,1,21,right,male,3,,26,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,,0,0,,
6201,1,21,right,male,3,,27,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,,0,0,,
6201,1,21,right,male,3,,28,BadSelf.bmp,T.bmp,Badother,bad,self,No,k,,,,k,1,948,,
6201,1,21,right,male,3,,29,NormalSelf.bmp,S.bmp,Normalother,normal,self,No,k,,,,k,1,560,,
6201,1,21,right,male,3,,30,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,524,,
6201,1,21,right,male,3,,31,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,544,,
6201,1,21,right,male,3,,32,NormalSelf.bmp,P.bmp,Goodother,normal,self,No,k,,,,k,1,485,,
6201,1,21,right,male,3,,33,NormalOther.bmp,C.bmp,Goodself,normal,other,No,k,,,,k,1,777,,
6201,1,21,right,male,3,,34,BadOther.bmp,Tra.bmp,Normalself,bad,other,No,k,,,,k,1,885,,
6201,1,21,right,male,3,,35,BadOther.bmp,C.bmp,Goodself,bad,other,No,k,,,,k,1,585,,
6201,1,21,right,male,3,,36,NormalOther.bmp,Tra.bmp,Normalself,normal,other,No,k,,,,k,1,766,,
6201,1,21,right,male,3,,37,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,k,0,666,,
6201,1,21,right,male,3,,38,NormalSelf.bmp,Tra.bmp,Normalself,normal,self,Yes,m,,,,m,1,885,,
6201,1,21,right,male,3,,39,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,553,,
6201,1,21,right,male,3,,40,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,349,,
6201,1,21,right,male,3,,41,BadOther.bmp,D.bmp,Badself,bad,other,No,k,,,,k,1,778,,
6201,1,21,right,male,3,,42,GoodSelf.bmp,C.bmp,Goodself,good,self,Yes,m,,,,m,1,334,,
6201,1,21,right,male,3,,43,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,m,1,370,,
6201,1,21,right,male,3,,44,BadOther.bmp,T.bmp,Badother,bad,other,Yes,m,,,,k,0,918,,
6201,1,21,right,male,3,,45,BadSelf.bmp,Tra.bmp,Normalself,bad,self,No,k,,,,k,1,875,,
6201,1,21,right,male,3,,46,GoodSelf.bmp,D.bmp,Badself,good,self,No,k,,,,k,1,567,,
6201,1,21,right,male,3,,47,BadSelf.bmp,S.bmp,Normalother,bad,self,No,k,,,,m,0,659,,
6201,1,21,right,male,3,,48,GoodOther.bmp,P.bmp,Goodother,good,other,Yes,m,,,,k,0,311,,
6201,1,21,right,male,3,,49,BadSelf.bmp,D.bmp,Badself,bad,self,Yes,m,,,,m,1,635,,
